id,name,province,district,subdistrict,phone,lat,lng,type,typeAdd,service,capacity,evaluationResult,status,resolved_location,detail
87,โรงพยาบาลดอยสะเก็ด,เชียงใหม่,ดอยสะเก็ด,เชิงดอย,053 495 166,18.8796395,99.1345574,สถานบริการสาธารณสุข,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ",20,ยังไม่ได้ตรวจสอบ,VALID,"บ้านเชิงดอย, ดอยสะเก็ด, ลวงเหนือ, อำเภอดอยสะเก็ด, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอดอยสะเก็ด
88,โครงการศึกษาวิจัยและพัฒนาเกษตรกรรมบนพื้นที่สูงของมูลนิธิชัยพัฒนา,เชียงใหม่,ฝาง,โป่งน้ำร้อน,"053452366,0882631309",19.9656679,99.1580854,อาคารสำนักงาน,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",24,ยังไม่ได้ตรวจสอบ,VALID,"บ้านต้นผึ้ง, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
89,เทศบาลตำบลหนองตองพัฒนา,เชียงใหม่,หางดง,หนองตอง,53464041,18.61696171,98.95111466,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,ไม่มี,34,ยังไม่ได้ตรวจสอบ,VALID,"บ้านเกาะ, บ้านป่าลาน, หนองตองพัฒนา, อำเภอหางดง, จังหวัดเชียงใหม่, 50340, ประเทศไทย",district=อำเภอหางดง
90,รพ.สต.บ้านท่าโป่ง,เชียงใหม่,สันป่าตอง,บ้านแม,53835513,18.640455,98.828545,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, ห้องสุขา, ที่จอดรถ",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านน้ำบ่อหลวง, บ้านแม, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 50120, ประเทศไทย",district=อำเภอสันป่าตอง
92,ร้านขาหมูแป๊ะเบี้ยว,เชียงใหม่,สารภี,ยางเนิ้ง,953632891,18.7113026,99.0327598,อาคารสถานที่จำหน่ายอาหารและเครื่องดื่ม,,"อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",32,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านดงสวรรค์, ยางเนิ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
94,หอผู้ป่วยกรุณา 1,เชียงใหม่,เมืองเชียงใหม่,หายยา,53908500,18.77881987,98.9784322,สถานบริการสาธารณสุข,,,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
95,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่หนองบัว,เชียงใหม่,ไชยปราการ,หนองบัว,53111966,19.71909067,99.09857869,สถานบริการสาธารณสุข,รพ.สต.,ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ,40,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่หนองบัว, หนองบัว, อำเภอไชยปราการ, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอไชยปราการ
97,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสันติวนา,เชียงใหม่,ไชยปราการ,หนองบัว,053-000329,19.744044,99.032825,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, WIFI",10,ผ่าน,VALID,"บ้านทำงอบ, หนองบัว, อำเภอไชยปราการ, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอไชยปราการ
98,ห้องเอกซเรย์,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,897008793,18.77345321,98.99461343,สถานบริการสาธารณสุข,อื่นๆ (กรมอนามัย),"ห้องสุขา, อื่นๆ",13,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
100,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบ่อพะแวน,เชียงใหม่,ฮอด,บ่อหลวง,821682299,18.09355839,98.36544743,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",15,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านขุน, บ่อหลวง, อำเภอฮอด, จังหวัดเชียงใหม่, ประเทศไทย",
104,หอผู้ป่วยจิระ 1,เชียงใหม่,เมืองเชียงใหม่,หายยา,53908500,18.77886558,98.97974069,สถานบริการสาธารณสุข,,,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
105,ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,53272740,18.7744101,98.9949476,อาคารสำนักงาน,,ไม่มี,14,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
